 MAKING EXP, SIN, COS, DB DONE...
  288 Egs =    -3.14437   -0.00025    0.50995    6.87993    0.01000CPU TIME= 193.63672
  289 Egs =    -3.15221    0.00054    0.49515    6.85665    0.01000CPU TIME= 193.91016
  290 Egs =    -3.16022   -0.00017    0.54440    6.97769    0.01000CPU TIME= 193.83984
  291 Egs =    -3.17442   -0.00080    0.50410    6.94527    0.01000CPU TIME= 193.30859
  292 Egs =    -3.18289   -0.00030    0.60575    6.90245    0.01000CPU TIME= 193.67188
  293 Egs =    -3.18985    0.00107    0.69639    6.87082    0.01000CPU TIME= 193.74219
  294 Egs =    -3.19974    0.00041    0.48392    7.27280    0.01000CPU TIME= 193.59766
  295 Egs =    -3.20179    0.00022    0.72906    7.22816    0.01000CPU TIME= 193.49609
  296 Egs =    -3.21339    0.00026    0.63388    7.54623    0.01000CPU TIME= 193.69922
  297 Egs =    -3.22577    0.00070    0.55227    7.95890    0.01000CPU TIME= 193.98438
  298 Egs =    -3.22883    0.00052    0.47374    8.36785    0.01000CPU TIME= 193.62891
  299 Egs =    -3.23959    0.00029    0.48884    8.81585    0.01000CPU TIME= 193.41797
